province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
IĞDIR,2021,IĞDIR,"26,6","26,3","26,9",,,,,,,,,,,,,,,
IĞDIR,2020,IĞDIR,"25,9","25,6","26,3",,,,,,,,,,,,,,,
IĞDIR,2019,IĞDIR,"25,7","25,4","25,9",,,,,,,,,,,,,,,
IĞDIR,2018,IĞDIR,"25,1","24,8","25,5",,,,,,,,,,,,,,,
IĞDIR,2017,IĞDIR,"24,7","24,4","25,1",,,,,,,,,,,,,,,
IĞDIR,2016,IĞDIR,"24,4","24,1","24,8",,,,,,,,,,,,,,,
IĞDIR,2015,IĞDIR,"24,1","23,8","24,5",,,,,,,,,,,,,,,
IĞDIR,2014,IĞDIR,"23,8","23,6","24,2",,,,,,,,,,,,,,,
IĞDIR,2013,IĞDIR,"23,6","23,3","23,9",,,,,,,,,,,,,,,
IĞDIR,2012,IĞDIR,"23,3","23,1","23,6",,,,,,,,,,,,,,,
IĞDIR,2011,IĞDIR,"23,0","22,8","23,3",,,,,,,,,,,,,,,
IĞDIR,2010,IĞDIR,"22,8","22,6","22,9",,,,,,,,,,,,,,,
IĞDIR,2009,IĞDIR,"22,5","22,4","22,7",,,,,,,,,,,,,,,
IĞDIR,2008,IĞDIR,"22,5","22,3","22,7",,,,,,,,,,,,,,,
IĞDIR,2007,IĞDIR,"22,3","22,0","22,6",,,,,,,,,,,,,,,
IĞDIR,2000,IĞDIR,"19,8","20,0","19,5",,,,,,,,,,,,,,,
ISPARTA,2025,ISPARTA,"38,9","37,9","39,9",,,,,,,,,,,,,,,
ISPARTA,2024,ISPARTA,"38,2","37,3","39,2",,,,,,,,,,,,,,,
ISPARTA,2023,ISPARTA,"37,5","36,4","38,6",,,,,,,,,,,,,,,
ISPARTA,2022,ISPARTA,"37,1","36,2","38,1",,,,,,,,,,,,,,,
ISPARTA,2021,ISPARTA,"36,6","35,5","37,6",,,,,,,,,,,,,,,
ISPARTA,2020,ISPARTA,"36,3","35,3","37,5",,,,,,,,,,,,,,,
ISPARTA,2019,ISPARTA,"35,5","34,4","36,6",,,,,,,,,,,,,,,
ISPARTA,2018,ISPARTA,"35,2","34,1","36,3",,,,,,,,,,,,,,,
ISPARTA,2017,ISPARTA,"35,0","33,4","36,5",,,,,,,,,,,,,,,
ISPARTA,2016,ISPARTA,"35,1","33,9","36,2",,,,,,,,,,,,,,,
ISPARTA,2015,ISPARTA,"34,8","33,7","36,0",,,,,,,,,,,,,,,
ISPARTA,2014,ISPARTA,"34,5","33,4","35,7",,,,,,,,,,,,,,,
ISPARTA,2013,ISPARTA,"34,0","32,9","35,1",,,,,,,,,,,,,,,
ISPARTA,2012,ISPARTA,"33,6","32,5","34,6",,,,,,,,,,,,,,,
ISPARTA,2011,ISPARTA,"33,5","32,4","34,6",,,,,,,,,,,,,,,
ISPARTA,2010,ISPARTA,"30,1","26,9","34,0",,,,,,,,,,,,,,,
ISPARTA,2009,ISPARTA,"31,5","29,7","33,3",,,,,,,,,,,,,,,
ISPARTA,2008,ISPARTA,"31,8","30,6","33,1",,,,,,,,,,,,,,,
ISPARTA,2007,ISPARTA,"30,0","28,0","32,6",,,,,,,,,,,,,,,
ISPARTA,2000,ISPARTA,"26,3","25,3","27,5",,,,,,,,,,,,,,,
ISPARTA,1990,ISPARTA,"24,6","24,0","25,5",,,,,,,,,,,,,,,
ISPARTA,1985,ISPARTA,"23,2","22,8","23,7",,,,,,,,,,,,,,,
İSTANBUL,2025,İSTANBUL,"35,0","34,3","35,6",,,,,,,,,,,,,,,
İSTANBUL,2024,İSTANBUL,"34,5","33,9","35,2",,,,,,,,,,,,,,,
İSTANBUL,2023,İSTANBUL,"34,0","33,4","34,7",,,,,,,,,,,,,,,
İSTANBUL,2022,İSTANBUL,"33,7","33,1","34,3",,,,,,,,,,,,,,,
İSTANBUL,2021,İSTANBUL,"33,4","32,8","34,0",,,,,,,,,,,,,,,
İSTANBUL,2020,İSTANBUL,"33,2","32,7","33,8",,,,,,,,,,,,,,,
İSTANBUL,2019,İSTANBUL,"32,8","32,3","33,3",,,,,,,,,,,,,,,
İSTANBUL,2018,İSTANBUL,"32,5","32,0","32,9",,,,,,,,,,,,,,,
İSTANBUL,2017,İSTANBUL,"32,3","31,9","32,7",,,,,,,,,,,,,,,
İSTANBUL,2016,İSTANBUL,"31,9","31,5","32,3",,,,,,,,,,,,,,,
İSTANBUL,2015,İSTANBUL,"31,5","31,1","31,9",,,,,,,,,,,,,,,
İSTANBUL,2014,İSTANBUL,"31,2","30,8","31,5",,,,,,,,,,,,,,,
İSTANBUL,2013,İSTANBUL,"30,9","30,6","31,3",,,,,,,,,,,,,,,
İSTANBUL,2012,İSTANBUL,"30,7","30,4","31,0",,,,,,,,,,,,,,,
İSTANBUL,2011,İSTANBUL,"30,4","30,1","30,7",,,,,,,,,,,,,,,
İSTANBUL,2010,İSTANBUL,"30,0","29,7","30,2",,,,,,,,,,,,,,,
İSTANBUL,2009,İSTANBUL,"29,5","29,2","29,8",,,,,,,,,,,,,,,
İSTANBUL,2008,İSTANBUL,"29,2","28,9","29,5",,,,,,,,,,,,,,,
İSTANBUL,2007,İSTANBUL,"29,2","28,9","29,5",,,,,,,,,,,,,,,
İSTANBUL,2000,İSTANBUL,"26,3","25,9","26,6",,,,,,,,,,,,,,,
İSTANBUL,1990,İSTANBUL,"24,6","24,2","24,9",,,,,,,,,,,,,,,
İSTANBUL,1985,İSTANBUL,"23,9","23,6","24,3",,,,,,,,,,,,,,,
İZMİR,2025,İZMİR,"39,5","38,3","40,6",,,,,,,,,,,,,,,
İZMİR,2024,İZMİR,"39,0","37,9","40,0",,,,,,,,,,,,,,,
İZMİR,2023,İZMİR,"38,4","37,4","39,5",,,,,,,,,,,,,,,
İZMİR,2022,İZMİR,"38,0","36,9","39,0",,,,,,,,,,,,,,,
İZMİR,2021,İZMİR,"37,6","36,6","38,6",,,,,,,,,,,,,,,
İZMİR,2020,İZMİR,"37,2","36,3","38,2",,,,,,,,,,,,,,,
İZMİR,2019,İZMİR,"36,8","35,9","37,7",,,,,,,,,,,,,,,
İZMİR,2018,İZMİR,"36,4","35,6","37,3",,,,,,,,,,,,,,,
İZMİR,2017,İZMİR,"36,1","35,3","36,9",,,,,,,,,,,,,,,
İZMİR,2016,İZMİR,"35,7","35,0","36,5",,,,,,,,,,,,,,,
İZMİR,2015,İZMİR,"35,3","34,5","36,1",,,,,,,,,,,,,,,
İZMİR,2014,İZMİR,"34,9","34,1","35,7",,,,,,,,,,,,,,,
İZMİR,2013,İZMİR,"34,4","33,7","35,2",,,,,,,,,,,,,,,
İZMİR,2012,İZMİR,"34,1","33,4","34,8",,,,,,,,,,,,,,,
İZMİR,2011,İZMİR,"33,7","33,0","34,4",,,,,,,,,,,,,,,
İZMİR,2010,İZMİR,"33,1","32,2","34,0",,,,,,,,,,,,,,,
İZMİR,2009,İZMİR,"32,8","32,1","33,5",,,,,,,,,,,,,,,
İZMİR,2008,İZMİR,"32,4","31,8","33,1",,,,,,,,,,,,,,,
İZMİR,2007,İZMİR,"32,1","31,4","32,9",,,,,,,,,,,,,,,
İZMİR,2000,İZMİR,"28,8","28,1","29,4",,,,,,,,,,,,,,,
İZMİR,1990,İZMİR,"26,1","25,6","26,6",,,,,,,,,,,,,,,
İZMİR,1985,İZMİR,"25,0","24,6","25,4",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2025,KAHRAMANMARAŞ,"31,9","31,6","32,2",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2024,KAHRAMANMARAŞ,"31,4","31,1","31,7",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2023,KAHRAMANMARAŞ,"31,0","30,7","31,3",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2022,KAHRAMANMARAŞ,"30,1","29,8","30,5",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2021,KAHRAMANMARAŞ,"29,6","29,4","29,9",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2020,KAHRAMANMARAŞ,"29,1","28,9","29,3",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2019,KAHRAMANMARAŞ,"28,9","28,6","29,1",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2018,KAHRAMANMARAŞ,"28,5","28,2","28,7",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2017,KAHRAMANMARAŞ,"28,0","27,8","28,3",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2016,KAHRAMANMARAŞ,"27,7","27,4","28,0",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2015,KAHRAMANMARAŞ,"27,4","27,1","27,6",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2014,KAHRAMANMARAŞ,"27,0","26,8","27,3",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2013,KAHRAMANMARAŞ,"26,7","26,5","26,9",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2012,KAHRAMANMARAŞ,"26,4","26,3","26,6",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2011,KAHRAMANMARAŞ,"26,2","26,1","26,3",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2010,KAHRAMANMARAŞ,"25,8","25,8","25,9",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2009,KAHRAMANMARAŞ,"25,4","25,2","25,5",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2008,KAHRAMANMARAŞ,"25,0","24,9","25,2",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2007,KAHRAMANMARAŞ,"24,9","24,7","25,1",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,2000,KAHRAMANMARAŞ,"21,2","20,9","21,5",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,1990,KAHRAMANMARAŞ,"18,1","17,8","18,5",,,,,,,,,,,,,,,
KAHRAMANMARAŞ,1985,KAHRAMANMARAŞ,"16,9","16,6","17,3",,,,,,,,,,,,,,,
KARABÜK,2025,KARABÜK,"39,5","37,6","41,4",,,,,,,,,,,,,,,
KARABÜK,2024,KARABÜK,"38,9","37,3","40,7",,,,,,,,,,,,,,,
KARABÜK,2023,KARABÜK,"37,9","36,3","39,6",,,,,,,,,,,,,,,
KARABÜK,2022,KARABÜK,"37,2","35,8","38,7",,,,,,,,,,,,,,,
KARABÜK,2021,KARABÜK,"37,0","35,7","38,5",,,,,,,,,,,,,,,
KARABÜK,2020,KARABÜK,"37,4","36,0","38,9",,,,,,,,,,,,,,,
KARABÜK,2019,KARABÜK,"36,3","34,9","37,6",,,,,,,,,,,,,,,
KARABÜK,2018,KARABÜK,"35,9","34,4","37,4",,,,,,,,,,,,,,,
KARABÜK,2017,KARABÜK,"35,4","33,8","37,0",,,,,,,,,,,,,,,
KARABÜK,2016,KARABÜK,"35,1","33,4","36,7",,,,,,,,,,,,,,,
KARABÜK,2015,KARABÜK,"35,2","33,5","36,9",,,,,,,,,,,,,,,
KARABÜK,2014,KARABÜK,"35,3","33,4","37,2",,,,,,,,,,,,,,,
KARABÜK,2013,KARABÜK,"34,9","33,0","36,9",,,,,,,,,,,,,,,
KARABÜK,2012,KARABÜK,"35,1","33,4","36,7",,,,,,,,,,,,,,,
KARABÜK,2011,KARABÜK,"35,3","33,7","36,9",,,,,,,,,,,,,,,
KARABÜK,2010,KARABÜK,"33,7","31,0","36,3",,,,,,,,,,,,,,,
KARABÜK,2009,KARABÜK,"34,5","33,1","35,8",,,,,,,,,,,,,,,
KARABÜK,2008,KARABÜK,"34,4","33,3","35,3",,,,,,,,,,,,,,,
KARABÜK,2007,KARABÜK,"33,4","31,8","34,8",,,,,,,,,,,,,,,
KARABÜK,2000,KARABÜK,"29,4","28,9","29,9",,,,,,,,,,,,,,,
KARAMAN,2025,KARAMAN,"35,6","35,2","36,1",,,,,,,,,,,,,,,
KARAMAN,2024,KARAMAN,"35,1","34,7","35,5",,,,,,,,,,,,,,,
KARAMAN,2023,KARAMAN,"34,5","34,1","34,9",,,,,,,,,,,,,,,
KARAMAN,2022,KARAMAN,"34,0","33,6","34,4",,,,,,,,,,,,,,,
KARAMAN,2021,KARAMAN,"33,6","33,1","34,0",,,,,,,,,,,,,,,
KARAMAN,2020,KARAMAN,"33,3","32,8","33,9",,,,,,,,,,,,,,,
KARAMAN,2019,KARAMAN,"33,0","32,6","33,4",,,,,,,,,,,,,,,
KARAMAN,2018,KARAMAN,"32,7","32,3","33,1",,,,,,,,,,,,,,,
KARAMAN,2017,KARAMAN,"32,5","32,0","33,0",,,,,,,,,,,,,,,
KARAMAN,2016,KARAMAN,"32,0","31,7","32,4",,,,,,,,,,,,,,,
KARAMAN,2015,KARAMAN,"31,7","31,3","32,2",,,,,,,,,,,,,,,
KARAMAN,2014,KARAMAN,"31,4","30,8","31,9",,,,,,,,,,,,,,,
KARAMAN,2013,KARAMAN,"31,0","30,5","31,4",,,,,,,,,,,,,,,
KARAMAN,2012,KARAMAN,"30,6","30,2","31,1",,,,,,,,,,,,,,,
KARAMAN,2011,KARAMAN,"30,3","29,8","30,8",,,,,,,,,,,,,,,
KARAMAN,2010,KARAMAN,"29,8","29,4","30,2",,,,,,,,,,,,,,,
KARAMAN,2009,KARAMAN,"29,1","28,6","29,7",,,,,,,,,,,,,,,
KARAMAN,2008,KARAMAN,"28,9","28,3","29,5",,,,,,,,,,,,,,,
KARAMAN,2007,KARAMAN,"28,6","28,1","29,2",,,,,,,,,,,,,,,
KARAMAN,2000,KARAMAN,"25,1","24,8","25,3",,,,,,,,,,,,,,,
KARAMAN,1990,KARAMAN,"21,9","21,2","22,4",,,,,,,,,,,,,,,
KARS,2025,KARS,"30,4","30,3","30,5",,,,,,,,,,,,,,,
KARS,2024,KARS,"29,7","29,6","29,8",,,,,,,,,,,,,,,
KARS,2023,KARS,"29,0","28,9","29,2",,,,,,,,,,,,,,,
KARS,2022,KARS,"28,7","28,7","28,6",,,,,,,,,,,,,,,
KARS,2021,KARS,"28,0","27,9","28,1",,,,,,,,,,,,,,,
KARS,2020,KARS,"27,8","27,8","27,8",,,,,,,,,,,,,,,
KARS,2019,KARS,"27,1","27,1","27,2",,,,,,,,,,,,,,,
KARS,2018,KARS,"26,5","26,3","26,8",,,,,,,,,,,,,,,
KARS,2017,KARS,"26,1","25,7","26,6",,,,,,,,,,,,,,,
KARS,2016,KARS,"25,8","25,5","26,2",,,,,,,,,,,,,,,
KARS,2015,KARS,"25,4","25,0","26,0",,,,,,,,,,,,,,,
KARS,2014,KARS,"25,3","24,9","25,6",,,,,,,,,,,,,,,
KARS,2013,KARS,"24,9","24,7","25,3",,,,,,,,,,,,,,,
KARS,2012,KARS,"24,6","24,3","25,0",,,,,,,,,,,,,,,
KARS,2011,KARS,"24,4","24,2","24,8",,,,,,,,,,,,,,,
KARS,2010,KARS,"24,5","24,3","24,6",,,,,,,,,,,,,,,
KARS,2009,KARS,"24,0","23,8","24,4",,,,,,,,,,,,,,,
KARS,2008,KARS,"23,9","23,5","24,5",,,,,,,,,,,,,,,
KARS,2007,KARS,"23,9","23,6","24,4",,,,,,,,,,,,,,,
KARS,2000,KARS,"21,5","21,6","21,2",,,,,,,,,,,,,,,
KARS,1990,KARS,"18,5","18,6","18,5",,,,,,,,,,,,,,,
KARS,1985,KARS,"17,3","17,2","17,5",,,,,,,,,,,,,,,
KASTAMONU,2025,KASTAMONU,"43,3","42,0","44,6",,,,,,,,,,,,,,,
KASTAMONU,2024,KASTAMONU,"42,9","41,6","44,1",,,,,,,,,,,,,,,
KASTAMONU,2023,KASTAMONU,"42,4","41,3","43,5",,,,,,,,,,,,,,,
KASTAMONU,2022,KASTAMONU,"41,6","40,5","42,8",,,,,,,,,,,,,,,
KASTAMONU,2021,KASTAMONU,"41,2","39,9","42,5",,,,,,,,,,,,,,,
KASTAMONU,2020,KASTAMONU,"40,6","39,2","42,1",,,,,,,,,,,,,,,
KASTAMONU,2019,KASTAMONU,"39,9","38,4","41,5",,,,,,,,,,,,,,,
KASTAMONU,2018,KASTAMONU,"39,5","38,1","41,1",,,,,,,,,,,,,,,
KASTAMONU,2017,KASTAMONU,"38,9","37,7","40,1",,,,,,,,,,,,,,,
KASTAMONU,2016,KASTAMONU,"38,2","36,8","39,7",,,,,,,,,,,,,,,
KASTAMONU,2015,KASTAMONU,"38,3","37,1","39,6",,,,,,,,,,,,,,,
KASTAMONU,2014,KASTAMONU,"38,0","36,4","39,7",,,,,,,,,,,,,,,
KASTAMONU,2013,KASTAMONU,"37,6","36,1","39,2",,,,,,,,,,,,,,,
KASTAMONU,2012,KASTAMONU,"37,2","35,8","38,5",,,,,,,,,,,,,,,
KASTAMONU,2011,KASTAMONU,"36,7","35,3","38,1",,,,,,,,,,,,,,,
KASTAMONU,2010,KASTAMONU,"36,1","34,6","37,5",,,,,,,,,,,,,,,
KASTAMONU,2009,KASTAMONU,"35,7","34,5","36,9",,,,,,,,,,,,,,,
KASTAMONU,2008,KASTAMONU,"35,3","34,2","36,6",,,,,,,,,,,,,,,
KASTAMONU,2007,KASTAMONU,"34,6","33,3","36,0",,,,,,,,,,,,,,,
KASTAMONU,2000,KASTAMONU,"32,4","31,9","32,8",,,,,,,,,,,,,,,
KASTAMONU,1990,KASTAMONU,"27,2","27,1","27,3",,,,,,,,,,,,,,,
KASTAMONU,1985,KASTAMONU,"24,9","24,8","25,0",,,,,,,,,,,,,,,
KAYSERİ,2025,KAYSERİ,"34,9","34,2","35,6",,,,,,,,,,,,,,,
KAYSERİ,2024,KAYSERİ,"34,4","33,7","35,1",,,,,,,,,,,,,,,
KAYSERİ,2023,KAYSERİ,"33,8","33,1","34,5",,,,,,,,,,,,,,,
KAYSERİ,2022,KAYSERİ,"33,2","32,5","33,9",,,,,,,,,,,,,,,
KAYSERİ,2021,KAYSERİ,"32,7","32,1","33,4",,,,,,,,,,,,,,,
KAYSERİ,2020,KAYSERİ,"32,3","31,7","32,9",,,,,,,,,,,,,,,
KAYSERİ,2019,KAYSERİ,"32,0","31,4","32,5",,,,,,,,,,,,,,,
KAYSERİ,2018,KAYSERİ,"31,5","31,0","32,0",,,,,,,,,,,,,,,
KAYSERİ,2017,KAYSERİ,"31,1","30,6","31,6",,,,,,,,,,,,,,,
KAYSERİ,2016,KAYSERİ,"30,7","30,2","31,2",,,,,,,,,,,,,,,
KAYSERİ,2015,KAYSERİ,"30,3","29,9","30,8",,,,,,,,,,,,,,,
KAYSERİ,2014,KAYSERİ,"30,0","29,5","30,4",,,,,,,,,,,,,,,
KAYSERİ,2013,KAYSERİ,"29,7","29,2","30,1",,,,,,,,,,,,,,,
KAYSERİ,2012,KAYSERİ,"29,3","28,9","29,8",,,,,,,,,,,,,,,
KAYSERİ,2011,KAYSERİ,"29,0","28,5","29,4",,,,,,,,,,,,,,,
KAYSERİ,2010,KAYSERİ,"28,5","28,0","28,9",,,,,,,,,,,,,,,
KAYSERİ,2009,KAYSERİ,"28,1","27,6","28,5",,,,,,,,,,,,,,,
KAYSERİ,2008,KAYSERİ,"27,7","27,3","28,2",,,,,,,,,,,,,,,
KAYSERİ,2007,KAYSERİ,"27,6","27,0","28,1",,,,,,,,,,,,,,,
KAYSERİ,2000,KAYSERİ,"24,4","24,0","24,8",,,,,,,,,,,,,,,
KAYSERİ,1990,KAYSERİ,"21,0","20,7","21,4",,,,,,,,,,,,,,,
KAYSERİ,1985,KAYSERİ,"19,5","19,0","19,9",,,,,,,,,,,,,,,
KIRIKKALE,2025,KIRIKKALE,"38,4","37,6","39,3",,,,,,,,,,,,,,,
KIRIKKALE,2024,KIRIKKALE,"38,0","37,1","38,8",,,,,,,,,,,,,,,
KIRIKKALE,2023,KIRIKKALE,"37,6","36,8","38,4",,,,,,,,,,,,,,,
KIRIKKALE,2022,KIRIKKALE,"37,1","36,4","37,9",,,,,,,,,,,,,,,
KIRIKKALE,2021,KIRIKKALE,"36,6","35,9","37,4",,,,,,,,,,,,,,,
KIRIKKALE,2020,KIRIKKALE,"36,1","35,4","36,9",,,,,,,,,,,,,,,
KIRIKKALE,2019,KIRIKKALE,"35,4","34,7","36,1",,,,,,,,,,,,,,,
KIRIKKALE,2018,KIRIKKALE,"34,9","34,2","35,6",,,,,,,,,,,,,,,
KIRIKKALE,2017,KIRIKKALE,"34,4","33,6","35,3",,,,,,,,,,,,,,,
KIRIKKALE,2016,KIRIKKALE,"34,1","33,1","35,2",,,,,,,,,,,,,,,
KIRIKKALE,2015,KIRIKKALE,"34,2","33,2","35,1",,,,,,,,,,,,,,,
KIRIKKALE,2014,KIRIKKALE,"33,6","32,6","34,7",,,,,,,,,,,,,,,
KIRIKKALE,2013,KIRIKKALE,"33,3","32,3","34,3",,,,,,,,,,,,,,,
KIRIKKALE,2012,KIRIKKALE,"32,7","31,7","33,6",,,,,,,,,,,,,,,
KIRIKKALE,2011,KIRIKKALE,"32,1","31,1","33,1",,,,,,,,,,,,,,,
KIRIKKALE,2010,KIRIKKALE,"31,7","30,8","32,5",,,,,,,,,,,,,,,
KIRIKKALE,2009,KIRIKKALE,"30,9","30,0","31,8",,,,,,,,,,,,,,,
KIRIKKALE,2008,KIRIKKALE,"30,5","29,4","31,6",,,,,,,,,,,,,,,
KIRIKKALE,2007,KIRIKKALE,"29,9","28,9","30,9",,,,,,,,,,,,,,,
KIRIKKALE,2000,KIRIKKALE,"24,6","24,1","25,1",,,,,,,,,,,,,,,
KIRIKKALE,1990,KIRIKKALE,"21,4","21,2","21,6",,,,,,,,,,,,,,,
KIRKLARELİ,2025,KIRKLARELİ,"41,6","40,5","42,8",,,,,,,,,,,,,,,
KIRKLARELİ,2024,KIRKLARELİ,"41,1","40,0","42,3",,,,,,,,,,,,,,,
KIRKLARELİ,2023,KIRKLARELİ,"40,8","39,8","41,9",,,,,,,,,,,,,,,
KIRKLARELİ,2022,KIRKLARELİ,"40,6","39,4","41,7",,,,,,,,,,,,,,,
KIRKLARELİ,2021,KIRKLARELİ,"40,1","38,8","41,4",,,,,,,,,,,,,,,
KIRKLARELİ,2020,KIRKLARELİ,"39,8","38,6","41,1",,,,,,,,,,,,,,,
KIRKLARELİ,2019,KIRKLARELİ,"39,1","37,9","40,5",,,,,,,,,,,,,,,
KIRKLARELİ,2018,KIRKLARELİ,"38,6","37,3","40,1",,,,,,,,,,,,,,,
KIRKLARELİ,2017,KIRKLARELİ,"38,3","37,1","39,6",,,,,,,,,,,,,,,
KIRKLARELİ,2016,KIRKLARELİ,"38,0","36,9","39,2",,,,,,,,,,,,,,,
KIRKLARELİ,2015,KIRKLARELİ,"37,7","36,5","39,0",,,,,,,,,,,,,,,
KIRKLARELİ,2014,KIRKLARELİ,"37,4","36,1","38,8",,,,,,,,,,,,,,,
KIRKLARELİ,2013,KIRKLARELİ,"37,1","35,9","38,5",,,,,,,,,,,,,,,
KIRKLARELİ,2012,KIRKLARELİ,"36,5","35,0","38,1",,,,,,,,,,,,,,,
KIRKLARELİ,2011,KIRKLARELİ,"36,0","34,5","37,7",,,,,,,,,,,,,,,
KIRKLARELİ,2010,KIRKLARELİ,"36,2","35,1","37,2",,,,,,,,,,,,,,,
KIRKLARELİ,2009,KIRKLARELİ,"35,5","34,3","36,8",,,,,,,,,,,,,,,
KIRKLARELİ,2008,KIRKLARELİ,"34,6","33,1","36,3",,,,,,,,,,,,,,,
KIRKLARELİ,2007,KIRKLARELİ,"34,4","33,1","35,8",,,,,,,,,,,,,,,
KIRKLARELİ,2000,KIRKLARELİ,"30,7","29,2","32,4",,,,,,,,,,,,,,,
KIRKLARELİ,1990,KIRKLARELİ,"26,8","25,4","28,4",,,,,,,,,,,,,,,
KIRKLARELİ,1985,KIRKLARELİ,"24,7","24,2","26,2",,,,,,,,,,,,,,,
KIRŞEHİR,2025,KIRŞEHİR,"38,6","38,0","39,2",,,,,,,,,,,,,,,
KIRŞEHİR,2024,KIRŞEHİR,"37,9","37,4","38,4",,,,,,,,,,,,,,,
KIRŞEHİR,2023,KIRŞEHİR,"37,2","36,6","37,8",,,,,,,,,,,,,,,
KIRŞEHİR,2022,KIRŞEHİR,"36,3","35,8","36,9",,,,,,,,,,,,,,,
KIRŞEHİR,2021,KIRŞEHİR,"36,0","35,3","36,7",,,,,,,,,,,,,,,
KIRŞEHİR,2020,KIRŞEHİR,"35,4","34,9","35,9",,,,,,,,,,,,,,,
KIRŞEHİR,2019,KIRŞEHİR,"34,9","34,3","35,7",,,,,,,,,,,,,,,
KIRŞEHİR,2018,KIRŞEHİR,"34,7","33,9","35,6",,,,,,,,,,,,,,,
KIRŞEHİR,2017,KIRŞEHİR,"34,5","33,5","35,5",,,,,,,,,,,,,,,
KIRŞEHİR,2016,KIRŞEHİR,"34,4","33,4","35,5",,,,,,,,,,,,,,,
KIRŞEHİR,2015,KIRŞEHİR,"34,1","33,1","35,2",,,,,,,,,,,,,,,
KIRŞEHİR,2014,KIRŞEHİR,"33,9","32,9","35,1",,,,,,,,,,,,,,,
KIRŞEHİR,2013,KIRŞEHİR,"33,3","32,2","34,5",,,,,,,,,,,,,,,
KIRŞEHİR,2012,KIRŞEHİR,"33,0","32,0","34,1",,,,,,,,,,,,,,,
KIRŞEHİR,2011,KIRŞEHİR,"32,7","31,7","33,7",,,,,,,,,,,,,,,
KIRŞEHİR,2010,KIRŞEHİR,"32,1","31,1","33,2",,,,,,,,,,,,,,,
KIRŞEHİR,2009,KIRŞEHİR,"31,5","30,5","32,5",,,,,,,,,,,,,,,
KIRŞEHİR,2008,KIRŞEHİR,"31,1","30,0","32,2",,,,,,,,,,,,,,,
KIRŞEHİR,2007,KIRŞEHİR,"30,4","29,3","31,5",,,,,,,,,,,,,,,
KIRŞEHİR,2000,KIRŞEHİR,"25,6","24,9","26,2",,,,,,,,,,,,,,,
KIRŞEHİR,1990,KIRŞEHİR,"21,0","20,1","21,7",,,,,,,,,,,,,,,
KIRŞEHİR,1985,KIRŞEHİR,"18,8","17,8","19,6",,,,,,,,,,,,,,,
KİLİS,2025,KİLİS,"28,4","28,5","28,3",,,,,,,,,,,,,,,
KİLİS,2024,KİLİS,"28,1","28,2","27,9",,,,,,,,,,,,,,,
KİLİS,2023,KİLİS,"27,7","27,7","27,6",,,,,,,,,,,,,,,
KİLİS,2022,KİLİS,"27,3","27,3","27,4",,,,,,,,,,,,,,,
KİLİS,2021,KİLİS,"27,1","27,0","27,2",,,,,,,,,,,,,,,
KİLİS,2020,KİLİS,"27,0","26,7","27,3",,,,,,,,,,,,,,,
KİLİS,2019,KİLİS,"26,6","26,4","27,0",,,,,,,,,,,,,,,
KİLİS,2018,KİLİS,"26,3","26,1","26,6",,,,,,,,,,,,,,,
KİLİS,2017,KİLİS,"26,2","25,9","26,5",,,,,,,,,,,,,,,
KİLİS,2016,KİLİS,"25,8","25,3","26,3",,,,,,,,,,,,,,,
KİLİS,2015,KİLİS,"25,4","24,9","26,0",,,,,,,,,,,,,,,
KİLİS,2014,KİLİS,"25,5","24,8","26,2",,,,,,,,,,,,,,,
KİLİS,2013,KİLİS,"25,3","24,7","26,0",,,,,,,,,,,,,,,
KİLİS,2012,KİLİS,"25,5","24,6","26,5",,,,,,,,,,,,,,,
KİLİS,2011,KİLİS,"25,0","24,3","26,0",,,,,,,,,,,,,,,
KİLİS,2010,KİLİS,"24,9","24,2","25,5",,,,,,,,,,,,,,,
KİLİS,2009,KİLİS,"24,6","24,0","25,3",,,,,,,,,,,,,,,
KİLİS,2008,KİLİS,"24,6","24,0","25,3",,,,,,,,,,,,,,,
KİLİS,2007,KİLİS,"24,5","23,7","25,2",,,,,,,,,,,,,,,
KİLİS,2000,KİLİS,"22,0","21,9","22,1",,,,,,,,,,,,,,,
