province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
ERZURUM,1980,ERZURUM,801.809,411.682,390.127,,,,,,,,,,,,,,,
ERZURUM,1975,ERZURUM,746.666,389.557,357.109,,,,,,,,,,,,,,,
ERZURUM,1970,ERZURUM,684.951,348.024,336.927,,,,,,,,,,,,,,,
ERZURUM,1965,ERZURUM,628.001,324.977,303.024,,,,,,,,,,,,,,,
ERZURUM,1960,ERZURUM,568.864,296.897,271.967,,,,,,,,,,,,,,,
ERZURUM,1955,ERZURUM,519.976,278.943,241.033,,,,,,,,,,,,,,,
ERZURUM,1950,ERZURUM,461.090,239.377,221.713,,,,,,,,,,,,,,,
ERZURUM,1945,ERZURUM,395.876,203.943,191.933,,,,,,,,,,,,,,,
ERZURUM,1940,ERZURUM,371.394,190.485,180.909,,,,,,,,,,,,,,,
ERZURUM,1935,ERZURUM,385.387,189.467,195.920,,,,,,,,,,,,,,,
ERZURUM,1927,ERZURUM,270.426,132.249,138.177,,,,,,,,,,,,,,,
ESKİŞEHİR,2025,ESKİŞEHİR,927.956,461.180,466.776,,,,,,,,,,,,,,,
ESKİŞEHİR,2024,ESKİŞEHİR,921.630,457.512,464.118,,,,,,,,,,,,,,,
ESKİŞEHİR,2023,ESKİŞEHİR,915.418,454.606,460.812,,,,,,,,,,,,,,,
ESKİŞEHİR,2022,ESKİŞEHİR,906.617,451.335,455.282,,,,,,,,,,,,,,,
ESKİŞEHİR,2021,ESKİŞEHİR,898.369,447.761,450.608,,,,,,,,,,,,,,,
ESKİŞEHİR,2020,ESKİŞEHİR,888.828,443.227,445.601,,,,,,,,,,,,,,,
ESKİŞEHİR,2019,ESKİŞEHİR,887.475,443.635,443.840,,,,,,,,,,,,,,,
ESKİŞEHİR,2018,ESKİŞEHİR,871.187,434.112,437.075,,,,,,,,,,,,,,,
ESKİŞEHİR,2017,ESKİŞEHİR,860.620,429.078,431.542,,,,,,,,,,,,,,,
ESKİŞEHİR,2016,ESKİŞEHİR,844.842,421.580,423.262,,,,,,,,,,,,,,,
ESKİŞEHİR,2015,ESKİŞEHİR,826.716,412.205,414.511,,,,,,,,,,,,,,,
ESKİŞEHİR,2014,ESKİŞEHİR,812.320,405.253,407.067,,,,,,,,,,,,,,,
ESKİŞEHİR,2013,ESKİŞEHİR,799.724,399.189,400.535,,,,,,,,,,,,,,,
ESKİŞEHİR,2012,ESKİŞEHİR,789.750,393.760,395.990,,,,,,,,,,,,,,,
ESKİŞEHİR,2011,ESKİŞEHİR,781.247,388.880,392.367,,,,,,,,,,,,,,,
ESKİŞEHİR,2010,ESKİŞEHİR,764.584,378.275,386.309,,,,,,,,,,,,,,,
ESKİŞEHİR,2009,ESKİŞEHİR,755.427,374.990,380.437,,,,,,,,,,,,,,,
ESKİŞEHİR,2008,ESKİŞEHİR,741.739,368.486,373.253,,,,,,,,,,,,,,,
ESKİŞEHİR,2007,ESKİŞEHİR,724.849,359.393,365.456,,,,,,,,,,,,,,,
ESKİŞEHİR,2000,ESKİŞEHİR,706.009,352.264,353.745,,,,,,,,,,,,,,,
ESKİŞEHİR,1990,ESKİŞEHİR,641.057,321.928,319.129,,,,,,,,,,,,,,,
ESKİŞEHİR,1985,ESKİŞEHİR,597.397,301.562,295.835,,,,,,,,,,,,,,,
ESKİŞEHİR,1980,ESKİŞEHİR,543.802,275.608,268.194,,,,,,,,,,,,,,,
ESKİŞEHİR,1975,ESKİŞEHİR,495.097,254.173,240.924,,,,,,,,,,,,,,,
ESKİŞEHİR,1970,ESKİŞEHİR,459.367,231.671,227.696,,,,,,,,,,,,,,,
ESKİŞEHİR,1965,ESKİŞEHİR,415.101,210.949,204.152,,,,,,,,,,,,,,,
ESKİŞEHİR,1960,ESKİŞEHİR,368.827,189.790,179.037,,,,,,,,,,,,,,,
ESKİŞEHİR,1955,ESKİŞEHİR,323.511,165.566,157.945,,,,,,,,,,,,,,,
ESKİŞEHİR,1950,ESKİŞEHİR,276.164,139.561,136.603,,,,,,,,,,,,,,,
ESKİŞEHİR,1945,ESKİŞEHİR,244.251,126.367,117.884,,,,,,,,,,,,,,,
ESKİŞEHİR,1940,ESKİŞEHİR,206.794,103.378,103.416,,,,,,,,,,,,,,,
ESKİŞEHİR,1935,ESKİŞEHİR,183.205,90.741,92.464,,,,,,,,,,,,,,,
ESKİŞEHİR,1927,ESKİŞEHİR,154.332,74.580,79.752,,,,,,,,,,,,,,,
GAZİANTEP,2025,GAZİANTEP,2.222.415,1.119.557,1.102.858,,,,,,,,,,,,,,,
GAZİANTEP,2024,GAZİANTEP,2.193.363,1.106.227,1.087.136,,,,,,,,,,,,,,,
GAZİANTEP,2023,GAZİANTEP,2.164.134,1.091.830,1.072.304,,,,,,,,,,,,,,,
GAZİANTEP,2022,GAZİANTEP,2.154.051,1.087.763,1.066.288,,,,,,,,,,,,,,,
GAZİANTEP,2021,GAZİANTEP,2.130.432,1.075.409,1.055.023,,,,,,,,,,,,,,,
GAZİANTEP,2020,GAZİANTEP,2.101.157,1.060.820,1.040.337,,,,,,,,,,,,,,,
GAZİANTEP,2019,GAZİANTEP,2.069.364,1.044.799,1.024.565,,,,,,,,,,,,,,,
GAZİANTEP,2018,GAZİANTEP,2.028.563,1.023.716,1.004.847,,,,,,,,,,,,,,,
GAZİANTEP,2017,GAZİANTEP,2.005.515,1.012.992,992.523,,,,,,,,,,,,,,,
GAZİANTEP,2016,GAZİANTEP,1.974.244,998.926,975.318,,,,,,,,,,,,,,,
GAZİANTEP,2015,GAZİANTEP,1.931.836,976.126,955.710,,,,,,,,,,,,,,,
GAZİANTEP,2014,GAZİANTEP,1.889.466,953.760,935.706,,,,,,,,,,,,,,,
GAZİANTEP,2013,GAZİANTEP,1.844.438,930.972,913.466,,,,,,,,,,,,,,,
GAZİANTEP,2012,GAZİANTEP,1.799.558,907.172,892.386,,,,,,,,,,,,,,,
GAZİANTEP,2011,GAZİANTEP,1.753.596,883.086,870.510,,,,,,,,,,,,,,,
GAZİANTEP,2010,GAZİANTEP,1.700.763,855.384,845.379,,,,,,,,,,,,,,,
GAZİANTEP,2009,GAZİANTEP,1.653.670,831.911,821.759,,,,,,,,,,,,,,,
GAZİANTEP,2008,GAZİANTEP,1.612.223,810.768,801.455,,,,,,,,,,,,,,,
GAZİANTEP,2007,GAZİANTEP,1.560.023,779.863,780.160,,,,,,,,,,,,,,,
GAZİANTEP,2000,GAZİANTEP,1.285.249,645.847,639.402,,,,,,,,,,,,,,,
GAZİANTEP,1990,GAZİANTEP,1.140.594,577.881,562.713,,,,,,,,,,,,,,,
GAZİANTEP,1985,GAZİANTEP,966.490,490.022,476.468,,,,,,,,,,,,,,,
GAZİANTEP,1980,GAZİANTEP,808.697,409.302,399.395,,,,,,,,,,,,,,,
GAZİANTEP,1975,GAZİANTEP,715.939,369.748,346.191,,,,,,,,,,,,,,,
GAZİANTEP,1970,GAZİANTEP,606.540,308.154,298.386,,,,,,,,,,,,,,,
GAZİANTEP,1965,GAZİANTEP,511.026,262.815,248.211,,,,,,,,,,,,,,,
GAZİANTEP,1960,GAZİANTEP,434.579,223.508,211.071,,,,,,,,,,,,,,,
GAZİANTEP,1955,GAZİANTEP,376.969,194.842,182.127,,,,,,,,,,,,,,,
GAZİANTEP,1950,GAZİANTEP,328.343,165.434,162.909,,,,,,,,,,,,,,,
GAZİANTEP,1945,GAZİANTEP,290.058,148.481,141.577,,,,,,,,,,,,,,,
GAZİANTEP,1940,GAZİANTEP,306.906,158.257,148.649,,,,,,,,,,,,,,,
GAZİANTEP,1935,GAZİANTEP,283.506,145.811,137.695,,,,,,,,,,,,,,,
GAZİANTEP,1927,GAZİANTEP,215.762,105.907,109.855,,,,,,,,,,,,,,,
GİRESUN,2025,GİRESUN,455.074,227.438,227.636,,,,,,,,,,,,,,,
GİRESUN,2024,GİRESUN,455.922,228.075,227.847,,,,,,,,,,,,,,,
GİRESUN,2023,GİRESUN,461.712,230.728,230.984,,,,,,,,,,,,,,,
GİRESUN,2022,GİRESUN,450.862,225.175,225.687,,,,,,,,,,,,,,,
GİRESUN,2021,GİRESUN,450.154,224.380,225.774,,,,,,,,,,,,,,,
GİRESUN,2020,GİRESUN,448.721,223.738,224.983,,,,,,,,,,,,,,,
GİRESUN,2019,GİRESUN,448.400,223.422,224.978,,,,,,,,,,,,,,,
GİRESUN,2018,GİRESUN,453.912,226.067,227.845,,,,,,,,,,,,,,,
GİRESUN,2017,GİRESUN,437.393,217.251,220.142,,,,,,,,,,,,,,,
GİRESUN,2016,GİRESUN,444.467,220.414,224.053,,,,,,,,,,,,,,,
GİRESUN,2015,GİRESUN,426.686,210.967,215.719,,,,,,,,,,,,,,,
GİRESUN,2014,GİRESUN,429.984,212.489,217.495,,,,,,,,,,,,,,,
GİRESUN,2013,GİRESUN,425.007,209.961,215.046,,,,,,,,,,,,,,,
GİRESUN,2012,GİRESUN,419.555,207.160,212.395,,,,,,,,,,,,,,,
GİRESUN,2011,GİRESUN,419.498,207.579,211.919,,,,,,,,,,,,,,,
GİRESUN,2010,GİRESUN,419.256,206.730,212.526,,,,,,,,,,,,,,,
GİRESUN,2009,GİRESUN,421.860,209.355,212.505,,,,,,,,,,,,,,,
GİRESUN,2008,GİRESUN,421.766,209.058,212.708,,,,,,,,,,,,,,,
GİRESUN,2007,GİRESUN,417.505,206.447,211.058,,,,,,,,,,,,,,,
GİRESUN,2000,GİRESUN,523.819,263.343,260.476,,,,,,,,,,,,,,,
GİRESUN,1990,GİRESUN,499.087,246.597,252.490,,,,,,,,,,,,,,,
GİRESUN,1985,GİRESUN,502.151,243.372,258.779,,,,,,,,,,,,,,,
GİRESUN,1980,GİRESUN,480.083,232.002,248.081,,,,,,,,,,,,,,,
GİRESUN,1975,GİRESUN,463.587,228.967,234.620,,,,,,,,,,,,,,,
GİRESUN,1970,GİRESUN,451.679,215.932,235.747,,,,,,,,,,,,,,,
GİRESUN,1965,GİRESUN,428.015,207.320,220.695,,,,,,,,,,,,,,,
GİRESUN,1960,GİRESUN,381.453,183.442,198.011,,,,,,,,,,,,,,,
GİRESUN,1955,GİRESUN,334.297,157.930,176.367,,,,,,,,,,,,,,,
GİRESUN,1950,GİRESUN,299.555,139.236,160.319,,,,,,,,,,,,,,,
GİRESUN,1945,GİRESUN,283.626,133.784,149.842,,,,,,,,,,,,,,,
GİRESUN,1940,GİRESUN,279.236,134.102,145.134,,,,,,,,,,,,,,,
GİRESUN,1935,GİRESUN,260.154,124.388,135.766,,,,,,,,,,,,,,,
GİRESUN,1927,GİRESUN,165.033,76.175,88.858,,,,,,,,,,,,,,,
GÜMÜŞHANE,2025,GÜMÜŞHANE,138.807,69.599,69.208,,,,,,,,,,,,,,,
GÜMÜŞHANE,2024,GÜMÜŞHANE,142.617,71.475,71.142,,,,,,,,,,,,,,,
GÜMÜŞHANE,2023,GÜMÜŞHANE,148.539,74.581,73.958,,,,,,,,,,,,,,,
GÜMÜŞHANE,2022,GÜMÜŞHANE,144.544,72.485,72.059,,,,,,,,,,,,,,,
GÜMÜŞHANE,2021,GÜMÜŞHANE,150.119,75.481,74.638,,,,,,,,,,,,,,,
GÜMÜŞHANE,2020,GÜMÜŞHANE,141.702,71.943,69.759,,,,,,,,,,,,,,,
GÜMÜŞHANE,2019,GÜMÜŞHANE,164.521,83.196,81.325,,,,,,,,,,,,,,,
GÜMÜŞHANE,2018,GÜMÜŞHANE,162.748,82.468,80.280,,,,,,,,,,,,,,,
GÜMÜŞHANE,2017,GÜMÜŞHANE,170.173,86.097,84.076,,,,,,,,,,,,,,,
GÜMÜŞHANE,2016,GÜMÜŞHANE,172.034,87.564,84.470,,,,,,,,,,,,,,,
GÜMÜŞHANE,2015,GÜMÜŞHANE,151.449,76.770,74.679,,,,,,,,,,,,,,,
GÜMÜŞHANE,2014,GÜMÜŞHANE,146.353,74.173,72.180,,,,,,,,,,,,,,,
GÜMÜŞHANE,2013,GÜMÜŞHANE,141.412,71.653,69.759,,,,,,,,,,,,,,,
GÜMÜŞHANE,2012,GÜMÜŞHANE,135.216,68.466,66.750,,,,,,,,,,,,,,,
GÜMÜŞHANE,2011,GÜMÜŞHANE,132.374,67.023,65.351,,,,,,,,,,,,,,,
GÜMÜŞHANE,2010,GÜMÜŞHANE,129.618,65.031,64.587,,,,,,,,,,,,,,,
GÜMÜŞHANE,2009,GÜMÜŞHANE,130.976,65.874,65.102,,,,,,,,,,,,,,,
GÜMÜŞHANE,2008,GÜMÜŞHANE,131.367,65.749,65.618,,,,,,,,,,,,,,,
GÜMÜŞHANE,2007,GÜMÜŞHANE,130.825,65.261,65.564,,,,,,,,,,,,,,,
GÜMÜŞHANE,2000,GÜMÜŞHANE,186.953,94.879,92.074,,,,,,,,,,,,,,,
GÜMÜŞHANE,1990,GÜMÜŞHANE,169.375,81.621,87.754,,,,,,,,,,,,,,,
GÜMÜŞHANE,1985,GÜMÜŞHANE,283.753,135.693,148.060,,,,,,,,,,,,,,,
GÜMÜŞHANE,1980,GÜMÜŞHANE,275.191,130.198,144.993,,,,,,,,,,,,,,,
GÜMÜŞHANE,1975,GÜMÜŞHANE,293.673,142.353,151.320,,,,,,,,,,,,,,,
GÜMÜŞHANE,1970,GÜMÜŞHANE,282.238,133.580,148.658,,,,,,,,,,,,,,,
GÜMÜŞHANE,1965,GÜMÜŞHANE,262.731,123.907,138.824,,,,,,,,,,,,,,,
GÜMÜŞHANE,1960,GÜMÜŞHANE,243.115,114.861,128.254,,,,,,,,,,,,,,,
GÜMÜŞHANE,1955,GÜMÜŞHANE,211.563,99.184,112.379,,,,,,,,,,,,,,,
GÜMÜŞHANE,1950,GÜMÜŞHANE,203.994,97.471,106.523,,,,,,,,,,,,,,,
GÜMÜŞHANE,1945,GÜMÜŞHANE,190.130,91.286,98.844,,,,,,,,,,,,,,,
GÜMÜŞHANE,1940,GÜMÜŞHANE,181.290,87.562,93.728,,,,,,,,,,,,,,,
GÜMÜŞHANE,1935,GÜMÜŞHANE,162.667,78.301,84.366,,,,,,,,,,,,,,,
GÜMÜŞHANE,1927,GÜMÜŞHANE,122.231,57.387,64.844,,,,,,,,,,,,,,,
HAKKARİ,2025,HAKKARİ,279.681,146.241,133.440,,,,,,,,,,,,,,,
HAKKARİ,2024,HAKKARİ,282.191,149.205,132.986,,,,,,,,,,,,,,,
HAKKARİ,2023,HAKKARİ,287.625,154.235,133.390,,,,,,,,,,,,,,,
HAKKARİ,2022,HAKKARİ,275.333,143.568,131.765,,,,,,,,,,,,,,,
HAKKARİ,2021,HAKKARİ,278.218,146.613,131.605,,,,,,,,,,,,,,,
HAKKARİ,2020,HAKKARİ,280.514,148.967,131.547,,,,,,,,,,,,,,,
HAKKARİ,2019,HAKKARİ,280.991,151.143,129.848,,,,,,,,,,,,,,,
HAKKARİ,2018,HAKKARİ,286.470,157.107,129.363,,,,,,,,,,,,,,,
HAKKARİ,2017,HAKKARİ,275.761,148.490,127.271,,,,,,,,,,,,,,,
HAKKARİ,2016,HAKKARİ,267.813,142.486,125.327,,,,,,,,,,,,,,,
HAKKARİ,2015,HAKKARİ,278.775,151.013,127.762,,,,,,,,,,,,,,,
HAKKARİ,2014,HAKKARİ,276.287,148.538,127.749,,,,,,,,,,,,,,,
HAKKARİ,2013,HAKKARİ,273.041,146.155,126.886,,,,,,,,,,,,,,,
HAKKARİ,2012,HAKKARİ,279.982,154.526,125.456,,,,,,,,,,,,,,,
HAKKARİ,2011,HAKKARİ,272.165,147.567,124.598,,,,,,,,,,,,,,,
HAKKARİ,2010,HAKKARİ,251.302,128.988,122.314,,,,,,,,,,,,,,,
HAKKARİ,2009,HAKKARİ,256.761,135.884,120.877,,,,,,,,,,,,,,,
HAKKARİ,2008,HAKKARİ,258.590,138.494,120.096,,,,,,,,,,,,,,,
HAKKARİ,2007,HAKKARİ,246.469,128.904,117.565,,,,,,,,,,,,,,,
HAKKARİ,2000,HAKKARİ,236.581,130.682,105.899,,,,,,,,,,,,,,,
HAKKARİ,1990,HAKKARİ,172.479,93.913,78.566,,,,,,,,,,,,,,,
HAKKARİ,1985,HAKKARİ,182.645,100.715,81.930,,,,,,,,,,,,,,,
HAKKARİ,1980,HAKKARİ,155.463,84.056,71.407,,,,,,,,,,,,,,,
HAKKARİ,1975,HAKKARİ,126.036,68.264,57.772,,,,,,,,,,,,,,,
HAKKARİ,1970,HAKKARİ,102.312,54.813,47.499,,,,,,,,,,,,,,,
HAKKARİ,1965,HAKKARİ,83.937,45.680,38.257,,,,,,,,,,,,,,,
HAKKARİ,1960,HAKKARİ,67.766,36.332,31.434,,,,,,,,,,,,,,,
HAKKARİ,1955,HAKKARİ,54.824,29.376,25.448,,,,,,,,,,,,,,,
HAKKARİ,1950,HAKKARİ,44.207,23.685,20.522,,,,,,,,,,,,,,,
HAKKARİ,1945,HAKKARİ,35.124,18.201,16.923,,,,,,,,,,,,,,,
HAKKARİ,1940,HAKKARİ,36.446,18.460,17.986,,,,,,,,,,,,,,,
HAKKARİ,1935,HAKKARİ,0,0,0,,,,,,,,,,,,,,,
HAKKARİ,1927,HAKKARİ,24.980,12.968,12.012,,,,,,,,,,,,,,,
HATAY,2025,HATAY,1.577.531,797.385,780.146,,,,,,,,,,,,,,,
HATAY,2024,HATAY,1.562.185,791.799,770.386,,,,,,,,,,,,,,,
HATAY,2023,HATAY,1.544.640,782.303,762.337,,,,,,,,,,,,,,,
HATAY,2022,HATAY,1.686.043,847.128,838.915,,,,,,,,,,,,,,,
HATAY,2021,HATAY,1.670.712,840.197,830.515,,,,,,,,,,,,,,,
HATAY,2020,HATAY,1.659.320,833.146,826.174,,,,,,,,,,,,,,,
HATAY,2019,HATAY,1.628.894,817.998,810.896,,,,,,,,,,,,,,,
HATAY,2018,HATAY,1.609.856,809.484,800.372,,,,,,,,,,,,,,,
HATAY,2017,HATAY,1.575.226,790.209,785.017,,,,,,,,,,,,,,,
HATAY,2016,HATAY,1.555.165,780.854,774.311,,,,,,,,,,,,,,,
HATAY,2015,HATAY,1.533.507,769.131,764.376,,,,,,,,,,,,,,,
HATAY,2014,HATAY,1.519.836,763.832,756.004,,,,,,,,,,,,,,,
HATAY,2013,HATAY,1.503.066,756.248,746.818,,,,,,,,,,,,,,,
HATAY,2012,HATAY,1.483.674,743.385,740.289,,,,,,,,,,,,,,,
HATAY,2011,HATAY,1.474.223,741.695,732.528,,,,,,,,,,,,,,,
HATAY,2010,HATAY,1.480.571,756.196,724.375,,,,,,,,,,,,,,,
HATAY,2009,HATAY,1.448.418,733.163,715.255,,,,,,,,,,,,,,,
HATAY,2008,HATAY,1.413.287,708.579,704.708,,,,,,,,,,,,,,,
HATAY,2007,HATAY,1.386.224,696.050,690.174,,,,,,,,,,,,,,,
HATAY,2000,HATAY,1.253.726,621.505,632.221,,,,,,,,,,,,,,,
HATAY,1990,HATAY,1.109.754,556.548,553.206,,,,,,,,,,,,,,,
HATAY,1985,HATAY,1.002.252,506.296,495.956,,,,,,,,,,,,,,,
HATAY,1980,HATAY,856.271,437.823,418.448,,,,,,,,,,,,,,,
HATAY,1975,HATAY,744.113,390.908,353.205,,,,,,,,,,,,,,,
HATAY,1970,HATAY,591.064,303.068,287.996,,,,,,,,,,,,,,,
HATAY,1965,HATAY,506.154,266.594,239.560,,,,,,,,,,,,,,,
HATAY,1960,HATAY,441.209,232.990,208.219,,,,,,,,,,,,,,,
HATAY,1955,HATAY,363.631,191.777,171.854,,,,,,,,,,,,,,,
HATAY,1950,HATAY,296.799,152.750,144.049,,,,,,,,,,,,,,,
HATAY,1945,HATAY,254.141,130.870,123.271,,,,,,,,,,,,,,,
HATAY,1940,HATAY,246.138,129.342,116.796,,,,,,,,,,,,,,,
IĞDIR,2025,IĞDIR,205.071,105.907,99.164,,,,,,,,,,,,,,,
IĞDIR,2024,IĞDIR,206.857,107.490,99.367,,,,,,,,,,,,,,,
IĞDIR,2023,IĞDIR,209.738,109.710,100.028,,,,,,,,,,,,,,,
IĞDIR,2022,IĞDIR,203.594,104.931,98.663,,,,,,,,,,,,,,,
IĞDIR,2021,IĞDIR,203.159,104.946,98.213,,,,,,,,,,,,,,,
IĞDIR,2020,IĞDIR,201.314,103.059,98.255,,,,,,,,,,,,,,,
IĞDIR,2019,IĞDIR,199.442,102.417,97.025,,,,,,,,,,,,,,,
IĞDIR,2018,IĞDIR,197.456,102.171,95.285,,,,,,,,,,,,,,,
IĞDIR,2017,IĞDIR,194.775,100.268,94.507,,,,,,,,,,,,,,,
IĞDIR,2016,IĞDIR,192.785,99.057,93.728,,,,,,,,,,,,,,,
IĞDIR,2015,IĞDIR,192.435,99.099,93.336,,,,,,,,,,,,,,,
IĞDIR,2014,IĞDIR,192.056,98.908,93.148,,,,,,,,,,,,,,,
IĞDIR,2013,IĞDIR,190.424,98.008,92.416,,,,,,,,,,,,,,,
IĞDIR,2012,IĞDIR,190.409,98.537,91.872,,,,,,,,,,,,,,,
IĞDIR,2011,IĞDIR,188.857,97.770,91.087,,,,,,,,,,,,,,,
IĞDIR,2010,IĞDIR,184.418,94.443,89.975,,,,,,,,,,,,,,,
IĞDIR,2009,IĞDIR,183.486,94.611,88.875,,,,,,,,,,,,,,,
IĞDIR,2008,IĞDIR,184.025,95.195,88.830,,,,,,,,,,,,,,,
IĞDIR,2007,IĞDIR,181.866,92.732,89.134,,,,,,,,,,,,,,,
IĞDIR,2000,IĞDIR,168.634,87.083,81.551,,,,,,,,,,,,,,,
ISPARTA,2025,ISPARTA,445.303,219.724,225.579,,,,,,,,,,,,,,,
ISPARTA,2024,ISPARTA,446.409,220.203,226.206,,,,,,,,,,,,,,,
ISPARTA,2023,ISPARTA,449.777,222.515,227.262,,,,,,,,,,,,,,,
ISPARTA,2022,ISPARTA,445.325,219.840,225.485,,,,,,,,,,,,,,,
ISPARTA,2021,ISPARTA,445.678,220.699,224.979,,,,,,,,,,,,,,,
ISPARTA,2020,ISPARTA,440.304,218.526,221.778,,,,,,,,,,,,,,,
ISPARTA,2019,ISPARTA,444.914,221.316,223.598,,,,,,,,,,,,,,,
ISPARTA,2018,ISPARTA,441.412,219.681,221.731,,,,,,,,,,,,,,,
ISPARTA,2017,ISPARTA,433.830,218.617,215.213,,,,,,,,,,,,,,,
ISPARTA,2016,ISPARTA,427.324,212.720,214.604,,,,,,,,,,,,,,,
ISPARTA,2015,ISPARTA,421.766,210.152,211.614,,,,,,,,,,,,,,,
ISPARTA,2014,ISPARTA,418.780,208.837,209.943,,,,,,,,,,,,,,,
ISPARTA,2013,ISPARTA,417.774,208.146,209.628,,,,,,,,,,,,,,,
ISPARTA,2012,ISPARTA,416.663,207.658,209.005,,,,,,,,,,,,,,,
ISPARTA,2011,ISPARTA,411.245,205.423,205.822,,,,,,,,,,,,,,,
ISPARTA,2010,ISPARTA,448.298,242.472,205.826,,,,,,,,,,,,,,,
ISPARTA,2009,ISPARTA,420.796,214.788,206.008,,,,,,,,,,,,,,,
ISPARTA,2008,ISPARTA,407.463,204.080,203.383,,,,,,,,,,,,,,,
ISPARTA,2007,ISPARTA,419.845,218.146,201.699,,,,,,,,,,,,,,,
ISPARTA,2000,ISPARTA,513.681,270.782,242.899,,,,,,,,,,,,,,,
ISPARTA,1990,ISPARTA,434.771,224.403,210.368,,,,,,,,,,,,,,,
ISPARTA,1985,ISPARTA,382.844,198.171,184.673,,,,,,,,,,,,,,,
ISPARTA,1980,ISPARTA,350.116,182.383,167.733,,,,,,,,,,,,,,,
ISPARTA,1975,ISPARTA,322.685,167.062,155.623,,,,,,,,,,,,,,,
ISPARTA,1970,ISPARTA,300.029,151.283,148.746,,,,,,,,,,,,,,,
ISPARTA,1965,ISPARTA,266.240,136.333,129.907,,,,,,,,,,,,,,,
ISPARTA,1960,ISPARTA,242.352,123.471,118.881,,,,,,,,,,,,,,,
ISPARTA,1955,ISPARTA,212.080,104.465,107.615,,,,,,,,,,,,,,,
ISPARTA,1950,ISPARTA,186.316,89.466,96.850,,,,,,,,,,,,,,,
ISPARTA,1945,ISPARTA,172.543,82.620,89.923,,,,,,,,,,,,,,,
ISPARTA,1940,ISPARTA,171.751,80.426,91.325,,,,,,,,,,,,,,,
ISPARTA,1935,ISPARTA,166.441,78.278,88.163,,,,,,,,,,,,,,,
ISPARTA,1927,ISPARTA,144.437,69.023,75.414,,,,,,,,,,,,,,,
İSTANBUL,2025,İSTANBUL,15.754.053,7.851.344,7.902.709,,,,,,,,,,,,,,,
İSTANBUL,2024,İSTANBUL,15.701.602,7.820.462,7.881.140,,,,,,,,,,,,,,,
İSTANBUL,2023,İSTANBUL,15.655.924,7.806.787,7.849.137,,,,,,,,,,,,,,,
İSTANBUL,2022,İSTANBUL,15.907.951,7.955.820,7.952.131,,,,,,,,,,,,,,,
İSTANBUL,2021,İSTANBUL,15.840.900,7.933.686,7.907.214,,,,,,,,,,,,,,,
İSTANBUL,2020,İSTANBUL,15.462.452,7.750.836,7.711.616,,,,,,,,,,,,,,,
İSTANBUL,2019,İSTANBUL,15.519.267,7.790.256,7.729.011,,,,,,,,,,,,,,,
İSTANBUL,2018,İSTANBUL,15.067.724,7.542.231,7.525.493,,,,,,,,,,,,,,,
İSTANBUL,2017,İSTANBUL,15.029.231,7.529.491,7.499.740,,,,,,,,,,,,,,,
İSTANBUL,2016,İSTANBUL,14.804.116,7.424.390,7.379.726,,,,,,,,,,,,,,,
İSTANBUL,2015,İSTANBUL,14.657.434,7.360.499,7.296.935,,,,,,,,,,,,,,,
İSTANBUL,2014,İSTANBUL,14.377.018,7.221.158,7.155.860,,,,,,,,,,,,,,,
İSTANBUL,2013,İSTANBUL,14.160.467,7.115.721,7.044.746,,,,,,,,,,,,,,,
İSTANBUL,2012,İSTANBUL,13.854.740,6.956.908,6.897.832,,,,,,,,,,,,,,,
İSTANBUL,2011,İSTANBUL,13.624.240,6.845.981,6.778.259,,,,,,,,,,,,,,,
İSTANBUL,2010,İSTANBUL,13.255.685,6.655.094,6.600.591,,,,,,,,,,,,,,,
İSTANBUL,2009,İSTANBUL,12.915.158,6.498.997,6.416.161,,,,,,,,,,,,,,,
İSTANBUL,2008,İSTANBUL,12.697.164,6.386.772,6.310.392,,,,,,,,,,,,,,,
İSTANBUL,2007,İSTANBUL,12.573.836,6.291.763,6.282.073,,,,,,,,,,,,,,,
İSTANBUL,2000,İSTANBUL,10.018.735,5.088.535,4.930.200,,,,,,,,,,,,,,,
İSTANBUL,1990,İSTANBUL,7.309.190,3.798.761,3.510.429,,,,,,,,,,,,,,,
İSTANBUL,1985,İSTANBUL,5.842.985,3.041.847,2.801.138,,,,,,,,,,,,,,,
İSTANBUL,1980,İSTANBUL,4.741.890,2.482.247,2.259.643,,,,,,,,,,,,,,,
İSTANBUL,1975,İSTANBUL,3.904.588,2.064.250,1.840.338,,,,,,,,,,,,,,,
İSTANBUL,1970,İSTANBUL,3.019.032,1.624.658,1.394.374,,,,,,,,,,,,,,,
İSTANBUL,1965,İSTANBUL,2.293.823,1.243.900,1.049.923,,,,,,,,,,,,,,,
İSTANBUL,1960,İSTANBUL,1.882.092,1.028.130,853.962,,,,,,,,,,,,,,,
İSTANBUL,1955,İSTANBUL,1.533.822,858.565,675.257,,,,,,,,,,,,,,,
İSTANBUL,1950,İSTANBUL,1.166.477,615.308,551.169,,,,,,,,,,,,,,,
İSTANBUL,1945,İSTANBUL,1.078.399,593.494,484.905,,,,,,,,,,,,,,,
İSTANBUL,1940,İSTANBUL,991.237,538.982,452.255,,,,,,,,,,,,,,,
İSTANBUL,1935,İSTANBUL,883.599,457.343,426.256,,,,,,,,,,,,,,,
İSTANBUL,1927,İSTANBUL,794.444,404.558,389.886,,,,,,,,,,,,,,,
