province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
İZMİR,2020,İZMİR,3.557.841,1.760.893,1.796.948,905.716,532.824,372.892,2.178.501,1.090.509,1.087.992,252.543,108.598,143.945,221.081,28.962,192.119,0,0,0
İZMİR,2019,İZMİR,3.520.951,1.743.246,1.777.705,883.931,521.174,362.757,2.175.790,1.088.722,1.087.068,244.868,105.230,139.638,216.362,28.120,188.242,0,0,0
İZMİR,2018,İZMİR,3.479.458,1.723.114,1.756.344,870.001,512.917,357.084,2.163.991,1.083.069,1.080.922,232.704,99.691,133.013,212.762,27.437,185.325,0,0,0
İZMİR,2017,İZMİR,3.446.934,1.707.734,1.739.200,860.898,507.515,353.383,2.154.836,1.078.774,1.076.062,221.796,94.577,127.219,209.404,26.868,182.536,0,0,0
İZMİR,2016,İZMİR,3.398.503,1.682.638,1.715.865,847.331,498.530,348.801,2.132.295,1.067.082,1.065.213,213.076,90.729,122.347,205.801,26.297,179.504,0,0,0
İZMİR,2015,İZMİR,3.353.104,1.661.637,1.691.467,840.264,495.716,344.548,2.105.901,1.053.374,1.052.527,204.435,86.767,117.668,202.504,25.780,176.724,0,0,0
İZMİR,2014,İZMİR,3.306.941,1.638.092,1.668.849,831.473,489.637,341.836,2.081.572,1.041.215,1.040.357,194.651,82.053,112.598,199.245,25.187,174.058,0,0,0
İZMİR,2013,İZMİR,3.258.468,1.616.576,1.641.892,823.454,486.618,336.836,2.054.183,1.027.771,1.026.412,185.324,77.715,107.609,195.507,24.472,171.035,0,0,0
İZMİR,2012,İZMİR,3.212.690,1.592.973,1.619.717,813.967,479.703,334.264,2.028.866,1.015.220,1.013.646,177.422,74.184,103.238,192.435,23.866,168.569,0,0,0
İZMİR,2011,İZMİR,3.171.600,1.571.487,1.600.113,809.798,475.979,333.819,2.004.145,1.002.490,1.001.655,168.360,69.601,98.759,189.297,23.417,165.880,0,0,0
İZMİR,2010,İZMİR,3.157.613,1.578.894,1.578.719,833.011,499.291,333.720,1.981.002,992.067,988.935,158.367,64.864,93.503,185.233,22.672,162.561,0,0,0
İZMİR,2009,İZMİR,3.076.853,1.526.804,1.550.049,797.740,468.943,328.797,1.952.034,976.852,975.182,146.320,58.946,87.374,180.759,22.063,158.696,0,0,0
İZMİR,2008,İZMİR,3.011.095,1.494.038,1.517.057,780.269,457.183,323.086,1.917.373,959.496,957.877,137.935,55.924,82.011,175.516,21.435,154.081,2,0,2
KAHRAMANMARAŞ,2025,KAHRAMANMARAŞ,874.026,444.434,429.592,243.896,142.349,101.547,554.983,279.318,275.665,32.442,15.417,17.025,42.705,7.350,35.355,0,0,0
KAHRAMANMARAŞ,2024,KAHRAMANMARAŞ,856.249,435.417,420.832,236.591,138.886,97.705,547.960,275.341,272.619,29.692,13.872,15.820,42.006,7.318,34.688,0,0,0
KAHRAMANMARAŞ,2023,KAHRAMANMARAŞ,833.767,423.076,410.691,226.675,133.047,93.628,538.828,270.359,268.469,27.326,12.522,14.804,40.938,7.148,33.790,0,0,0
KAHRAMANMARAŞ,2022,KAHRAMANMARAŞ,869.455,440.115,429.340,238.234,139.407,98.827,562.171,281.412,280.759,28.247,12.851,15.396,40.803,6.445,34.358,0,0,0
KAHRAMANMARAŞ,2021,KAHRAMANMARAŞ,857.120,433.461,423.659,234.049,136.590,97.459,557.222,278.998,278.224,25.811,11.563,14.248,40.038,6.310,33.728,0,0,0
KAHRAMANMARAŞ,2020,KAHRAMANMARAŞ,845.474,427.130,418.344,231.955,134.776,97.179,551.606,276.101,275.505,23.230,10.232,12.998,38.683,6.021,32.662,0,0,0
KAHRAMANMARAŞ,2019,KAHRAMANMARAŞ,827.972,418.894,409.078,220.358,129.309,91.049,548.597,274.369,274.228,21.809,9.440,12.369,37.208,5.776,31.432,0,0,0
KAHRAMANMARAŞ,2018,KAHRAMANMARAŞ,814.316,410.415,403.901,213.311,124.673,88.638,544.615,271.770,272.845,19.846,8.342,11.504,36.544,5.630,30.914,0,0,0
KAHRAMANMARAŞ,2017,KAHRAMANMARAŞ,795.932,401.480,394.452,207.428,121.780,85.648,534.449,266.570,267.879,18.307,7.640,10.667,35.748,5.490,30.258,0,0,0
KAHRAMANMARAŞ,2016,KAHRAMANMARAŞ,785.429,397.419,388.010,205.228,121.567,83.661,527.941,263.395,264.546,17.258,7.103,10.155,35.002,5.354,29.648,0,0,0
KAHRAMANMARAŞ,2015,KAHRAMANMARAŞ,769.539,388.321,381.218,199.762,117.551,82.211,518.946,258.827,260.119,16.541,6.767,9.774,34.290,5.176,29.114,0,0,0
KAHRAMANMARAŞ,2014,KAHRAMANMARAŞ,761.000,384.614,376.386,198.286,116.991,81.295,513.190,256.083,257.107,15.810,6.405,9.405,33.714,5.135,28.579,0,0,0
KAHRAMANMARAŞ,2013,KAHRAMANMARAŞ,747.337,377.905,369.432,193.834,114.507,79.327,505.571,252.348,253.223,15.032,6.101,8.931,32.900,4.949,27.951,0,0,0
KAHRAMANMARAŞ,2012,KAHRAMANMARAŞ,735.865,371.717,364.148,191.304,112.617,78.687,497.852,248.409,249.443,14.364,5.806,8.558,32.345,4.885,27.460,0,0,0
KAHRAMANMARAŞ,2011,KAHRAMANMARAŞ,726.608,366.257,360.351,189.253,110.401,78.852,491.683,245.418,246.265,13.842,5.581,8.261,31.830,4.857,26.973,0,0,0
KAHRAMANMARAŞ,2010,KAHRAMANMARAŞ,717.332,360.083,357.249,189.242,108.745,80.497,484.007,241.444,242.563,13.036,5.225,7.811,31.047,4.669,26.378,0,0,0
KAHRAMANMARAŞ,2009,KAHRAMANMARAŞ,710.074,357.817,352.257,191.833,111.117,80.716,476.045,237.410,238.635,11.973,4.774,7.199,30.223,4.516,25.707,0,0,0
KAHRAMANMARAŞ,2008,KAHRAMANMARAŞ,704.015,354.365,349.650,195.418,112.345,83.073,467.922,233.238,234.684,11.321,4.472,6.849,29.354,4.310,25.044,0,0,0
KARABÜK,2025,KARABÜK,213.437,107.431,106.006,63.324,37.004,26.320,124.169,62.682,61.487,10.128,5.191,4.937,15.816,2.554,13.262,0,0,0
KARABÜK,2024,KARABÜK,213.197,106.830,106.367,63.026,36.325,26.701,124.812,63.036,61.776,9.684,4.924,4.760,15.675,2.545,13.130,0,0,0
KARABÜK,2023,KARABÜK,216.794,108.571,108.223,66.147,37.861,28.286,126.054,63.625,62.429,9.069,4.539,4.530,15.524,2.546,12.978,0,0,0
KARABÜK,2022,KARABÜK,213.433,106.336,107.097,65.627,37.297,28.330,123.963,62.264,61.699,8.495,4.237,4.258,15.348,2.538,12.810,0,0,0
KARABÜK,2021,KARABÜK,209.966,104.264,105.702,63.248,35.721,27.527,123.650,62.130,61.520,7.874,3.893,3.981,15.194,2.520,12.674,0,0,0
KARABÜK,2020,KARABÜK,195.902,96.005,99.897,52.428,28.931,23.497,121.362,61.018,60.344,7.206,3.564,3.642,14.906,2.492,12.414,0,0,0
KARABÜK,2019,KARABÜK,200.335,98.308,102.027,57.139,31.233,25.906,121.481,61.139,60.342,6.992,3.445,3.547,14.723,2.491,12.232,0,0,0
KARABÜK,2018,KARABÜK,201.366,99.923,101.443,58.372,32.818,25.554,121.840,61.436,60.404,6.513,3.195,3.318,14.641,2.474,12.167,0,0,0
KARABÜK,2017,KARABÜK,199.321,99.244,100.077,59.054,33.453,25.601,119.724,60.386,59.338,6.165,2.989,3.176,14.378,2.416,11.962,0,0,0
KARABÜK,2016,KARABÜK,198.784,99.219,99.565,59.753,34.029,25.724,118.750,59.841,58.909,5.945,2.887,3.058,14.336,2.462,11.874,0,0,0
KARABÜK,2015,KARABÜK,194.569,97.334,97.235,56.646,32.698,23.948,118.077,59.448,58.629,5.657,2.720,2.937,14.189,2.468,11.721,0,0,0
KARABÜK,2014,KARABÜK,190.065,96.079,93.986,53.397,32.019,21.378,117.292,58.989,58.303,5.415,2.629,2.786,13.961,2.442,11.519,0,0,0
KARABÜK,2013,KARABÜK,189.125,95.951,93.174,52.663,31.859,20.804,117.523,59.193,58.330,5.074,2.436,2.638,13.865,2.463,11.402,0,0,0
KARABÜK,2012,KARABÜK,183.743,92.562,91.181,48.384,29.047,19.337,116.797,58.716,58.081,4.899,2.360,2.539,13.663,2.439,11.224,0,0,0
KARABÜK,2011,KARABÜK,177.605,88.798,88.807,43.265,26.048,17.217,116.222,58.194,58.028,4.561,2.127,2.434,13.557,2.429,11.128,0,0,0
KARABÜK,2010,KARABÜK,184.696,96.000,88.696,49.936,32.710,17.226,117.059,58.862,58.197,4.293,1.995,2.298,13.408,2.433,10.975,0,0,0
KARABÜK,2009,KARABÜK,174.986,86.819,88.167,41.573,24.540,17.033,116.111,58.036,58.075,4.112,1.862,2.250,13.190,2.381,10.809,0,0,0
KARABÜK,2008,KARABÜK,172.017,83.897,88.120,39.368,22.050,17.318,115.873,57.772,58.101,3.889,1.767,2.122,12.887,2.308,10.579,0,0,0
KARAMAN,2025,KARAMAN,211.322,104.693,106.629,57.008,32.118,24.890,129.829,65.248,64.581,11.413,5.340,6.073,13.072,1.987,11.085,0,0,0
KARAMAN,2024,KARAMAN,210.259,103.921,106.338,56.485,31.685,24.800,130.076,65.295,64.781,10.745,4.996,5.749,12.953,1.945,11.008,0,0,0
KARAMAN,2023,KARAMAN,209.961,103.825,106.136,56.300,31.585,24.715,130.807,65.663,65.144,10.017,4.651,5.366,12.837,1.926,10.911,0,0,0
KARAMAN,2022,KARAMAN,206.475,102.411,104.064,55.379,31.291,24.088,129.265,64.951,64.314,9.211,4.257,4.954,12.620,1.912,10.708,0,0,0
KARAMAN,2021,KARAMAN,203.686,101.328,102.358,53.924,30.834,23.090,128.710,64.666,64.044,8.466,3.889,4.577,12.586,1.939,10.647,0,0,0
KARAMAN,2020,KARAMAN,197.089,98.065,99.024,50.630,29.104,21.526,126.499,63.554,62.945,7.610,3.471,4.139,12.350,1.936,10.414,0,0,0
KARAMAN,2019,KARAMAN,195.449,96.969,98.480,50.190,28.593,21.597,125.880,63.216,62.664,7.300,3.305,3.995,12.079,1.855,10.224,0,0,0
KARAMAN,2018,KARAMAN,193.525,95.968,97.557,49.129,27.957,21.172,125.801,63.210,62.591,6.695,2.988,3.707,11.900,1.813,10.087,0,0,0
KARAMAN,2017,KARAMAN,188.974,93.675,95.299,46.777,26.818,19.959,124.196,62.323,61.873,6.371,2.789,3.582,11.630,1.745,9.885,0,0,0
KARAMAN,2016,KARAMAN,187.977,92.473,95.504,46.826,26.175,20.651,123.623,61.983,61.640,6.024,2.582,3.442,11.504,1.733,9.771,0,0,0
KARAMAN,2015,KARAMAN,185.321,91.684,93.637,45.847,26.194,19.653,122.319,61.325,60.994,5.841,2.486,3.355,11.314,1.679,9.635,0,0,0
KARAMAN,2014,KARAMAN,183.135,90.671,92.464,45.178,25.896,19.282,121.123,60.723,60.400,5.599,2.358,3.241,11.235,1.694,9.541,0,0,0
KARAMAN,2013,KARAMAN,180.054,88.780,91.274,43.888,24.986,18.902,119.922,60.043,59.879,5.214,2.124,3.090,11.030,1.627,9.403,0,0,0
KARAMAN,2012,KARAMAN,177.373,87.299,90.074,42.965,24.478,18.487,118.558,59.242,59.316,4.958,2.005,2.953,10.892,1.574,9.318,0,0,0
KARAMAN,2011,KARAMAN,175.238,86.669,88.569,42.124,24.372,17.752,117.692,58.863,58.829,4.759,1.909,2.850,10.663,1.525,9.138,0,0,0
KARAMAN,2010,KARAMAN,172.969,85.091,87.878,41.101,23.395,17.706,116.973,58.500,58.473,4.402,1.710,2.692,10.493,1.486,9.007,0,0,0
KARAMAN,2009,KARAMAN,171.291,84.245,87.046,41.086,23.460,17.626,115.994,57.870,58.124,3.943,1.472,2.471,10.268,1.443,8.825,0,0,0
KARAMAN,2008,KARAMAN,169.184,83.104,86.080,40.466,23.105,17.361,114.869,57.242,57.627,3.671,1.321,2.350,10.177,1.436,8.741,1,0,1
KARS,2025,KARS,207.012,106.292,100.720,69.170,40.370,28.800,121.811,61.528,60.283,4.521,2.380,2.141,11.510,2.014,9.496,0,0,0
KARS,2024,KARS,207.785,106.922,100.863,69.817,40.921,28.896,122.274,61.802,60.472,4.131,2.184,1.947,11.563,2.015,9.548,0,0,0
KARS,2023,KARS,211.018,109.363,101.655,71.250,42.078,29.172,124.392,63.279,61.113,3.882,2.048,1.834,11.494,1.958,9.536,0,0,0
KARS,2022,KARS,205.414,104.977,100.437,68.019,39.545,28.474,122.510,61.679,60.831,3.461,1.809,1.652,11.424,1.944,9.480,0,0,0
KARS,2021,KARS,208.318,107.029,101.289,69.567,41.130,28.437,124.144,62.345,61.799,3.144,1.613,1.531,11.463,1.941,9.522,0,0,0
KARS,2020,KARS,207.796,107.445,100.351,67.495,40.109,27.386,125.813,63.764,62.049,2.999,1.607,1.392,11.489,1.965,9.524,0,0,0
KARS,2019,KARS,206.012,105.871,100.141,66.658,39.575,27.083,125.358,62.999,62.359,2.646,1.347,1.299,11.350,1.950,9.400,0,0,0
KARS,2018,KARS,208.430,108.163,100.267,68.656,41.719,26.937,125.942,63.254,62.688,2.480,1.242,1.238,11.352,1.948,9.404,0,0,0
KARS,2017,KARS,206.117,107.628,98.489,67.516,41.878,25.638,125.151,62.722,62.429,2.167,1.084,1.083,11.283,1.944,9.339,0,0,0
KARS,2016,KARS,206.485,107.666,98.819,67.494,41.774,25.720,125.636,62.914,62.722,2.095,1.051,1.044,11.260,1.927,9.333,0,0,0
KARS,2015,KARS,207.404,108.220,99.184,67.933,42.229,25.704,126.218,63.091,63.127,2.012,996,1.016,11.241,1.904,9.337,0,0,0
KARS,2014,KARS,208.218,108.218,100.000,67.474,41.612,25.862,127.602,63.760,63.842,1.969,978,991,11.173,1.868,9.305,0,0,0
KARS,2013,KARS,209.340,108.509,100.831,67.350,41.350,26.000,128.885,64.358,64.527,1.922,937,985,11.183,1.864,9.319,0,0,0
KARS,2012,KARS,210.765,110.106,100.659,68.806,42.920,25.886,129.040,64.437,64.603,1.854,914,940,11.065,1.835,9.230,0,0,0
KARS,2011,KARS,210.588,110.361,100.227,69.421,43.450,25.971,128.384,64.161,64.223,1.883,929,954,10.900,1.821,9.079,0,0,0
KARS,2010,KARS,205.577,105.481,100.096,65.811,39.412,26.399,127.210,63.415,63.795,1.752,848,904,10.804,1.806,8.998,0,0,0
KARS,2009,KARS,209.485,109.600,99.885,70.971,43.931,27.040,126.351,63.142,63.209,1.614,776,838,10.549,1.751,8.798,0,0,0
KARS,2008,KARS,214.452,113.484,100.968,76.427,48.018,28.409,125.973,62.984,62.989,1.612,751,861,10.440,1.731,8.709,0,0,0
KASTAMONU,2025,KASTAMONU,325.286,160.345,164.941,74.479,41.884,32.595,206.786,105.502,101.284,13.518,7.062,6.456,30.503,5.897,24.606,0,0,0
KASTAMONU,2024,KASTAMONU,325.861,160.533,165.328,73.998,41.579,32.419,208.636,106.436,102.200,12.726,6.624,6.102,30.501,5.894,24.607,0,0,0
KASTAMONU,2023,KASTAMONU,330.949,162.169,168.780,75.410,41.461,33.949,212.568,108.333,104.235,12.292,6.402,5.890,30.679,5.973,24.706,0,0,0
KASTAMONU,2022,KASTAMONU,319.934,156.961,162.973,73.766,40.829,32.937,204.808,104.354,100.454,11.413,5.935,5.478,29.947,5.843,24.104,0,0,0
KASTAMONU,2021,KASTAMONU,316.535,155.777,160.758,72.892,40.908,31.984,203.222,103.393,99.829,10.683,5.552,5.131,29.738,5.924,23.814,0,0,0
KASTAMONU,2020,KASTAMONU,311.484,153.392,158.092,70.189,39.641,30.548,201.934,102.650,99.284,9.958,5.178,4.780,29.403,5.923,23.480,0,0,0
KASTAMONU,2019,KASTAMONU,312.956,154.410,158.546,71.879,40.641,31.238,202.309,102.778,99.531,9.571,4.983,4.588,29.197,6.008,23.189,0,0,0
KASTAMONU,2018,KASTAMONU,316.122,156.274,159.848,72.001,41.027,30.974,205.700,104.444,101.256,9.125,4.709,4.416,29.296,6.094,23.202,0,0,0
KASTAMONU,2017,KASTAMONU,306.185,149.975,156.210,69.881,38.766,31.115,199.153,100.881,98.272,8.493,4.365,4.128,28.658,5.963,22.695,0,0,0
KASTAMONU,2016,KASTAMONU,309.483,153.055,156.428,72.718,41.556,31.162,200.020,101.291,98.729,8.197,4.177,4.020,28.548,6.031,22.517,0,0,0
KASTAMONU,2015,KASTAMONU,303.772,148.563,155.209,68.029,37.930,30.099,199.268,100.582,98.686,7.911,3.964,3.947,28.564,6.087,22.477,0,0,0
KASTAMONU,2014,KASTAMONU,302.336,149.104,153.232,67.939,39.071,28.868,198.295,100.108,98.187,7.666,3.834,3.832,28.436,6.091,22.345,0,0,0
KASTAMONU,2013,KASTAMONU,300.921,148.583,152.338,66.370,38.419,27.951,199.062,100.446,98.616,7.334,3.663,3.671,28.155,6.055,22.100,0,0,0
KASTAMONU,2012,KASTAMONU,291.946,142.712,149.234,62.403,35.154,27.249,194.797,98.104,96.693,7.029,3.483,3.546,27.717,5.971,21.746,0,0,0
KASTAMONU,2011,KASTAMONU,291.026,142.538,148.488,61.745,35.126,26.619,194.988,98.095,96.893,6.845,3.386,3.459,27.448,5.931,21.517,0,0,0
KASTAMONU,2010,KASTAMONU,291.887,143.384,148.503,63.433,36.323,27.110,194.881,98.005,96.876,6.457,3.164,3.293,27.116,5.892,21.224,0,0,0
KASTAMONU,2009,KASTAMONU,289.287,141.150,148.137,62.153,34.758,27.395,194.171,97.524,96.647,6.204,3.015,3.189,26.759,5.853,20.906,0,0,0
KASTAMONU,2008,KASTAMONU,288.735,140.216,148.519,62.328,34.332,27.996,193.994,97.230,96.764,5.971,2.908,3.063,26.442,5.746,20.696,0,0,0
KAYSERİ,2025,KAYSERİ,1.156.891,573.739,583.152,312.508,178.094,134.414,723.039,361.250,361.789,55.614,25.137,30.477,65.730,9.258,56.472,0,0,0
KAYSERİ,2024,KAYSERİ,1.142.153,566.426,575.727,305.831,174.657,131.174,720.210,359.591,360.619,51.728,23.208,28.520,64.384,8.970,55.414,0,0,0
KAYSERİ,2023,KAYSERİ,1.127.629,559.117,568.512,300.313,171.722,128.591,715.719,357.148,358.571,48.240,21.519,26.721,63.357,8.728,54.629,0,0,0
KAYSERİ,2022,KAYSERİ,1.115.285,554.188,561.097,295.203,169.511,125.692,712.618,356.081,356.537,45.272,20.070,25.202,62.192,8.526,53.666,0,0,0
KAYSERİ,2021,KAYSERİ,1.101.623,548.130,553.493,289.679,166.842,122.837,708.443,354.270,354.173,42.242,18.569,23.673,61.259,8.449,52.810,0,0,0
KAYSERİ,2020,KAYSERİ,1.071.199,532.880,538.319,277.757,159.977,117.780,695.684,348.073,347.611,38.300,16.744,21.556,59.458,8.086,51.372,0,0,0
KAYSERİ,2019,KAYSERİ,1.052.658,523.415,529.243,266.068,153.770,112.298,692.620,346.210,346.410,36.253,15.690,20.563,57.717,7.745,49.972,0,0,0
KAYSERİ,2018,KAYSERİ,1.036.857,515.638,521.219,260.501,150.784,109.717,685.378,342.534,342.844,34.303,14.751,19.552,56.675,7.569,49.106,0,0,0
KAYSERİ,2017,KAYSERİ,1.027.599,510.200,517.399,257.491,148.584,108.907,682.421,340.715,341.706,32.030,13.532,18.498,55.657,7.369,48.288,0,0,0
KAYSERİ,2016,KAYSERİ,1.009.212,501.173,508.039,249.834,145.006,104.828,674.840,336.516,338.324,30.015,12.484,17.531,54.523,7.167,47.356,0,0,0
KAYSERİ,2015,KAYSERİ,993.139,493.519,499.620,244.712,142.451,102.261,667.094,332.623,334.471,28.022,11.543,16.479,53.311,6.902,46.409,0,0,0
KAYSERİ,2014,KAYSERİ,976.522,485.135,491.387,238.953,138.982,99.971,659.090,328.815,330.275,26.150,10.639,15.511,52.329,6.699,45.630,0,0,0
KAYSERİ,2013,KAYSERİ,953.249,473.895,479.354,230.752,134.847,95.905,647.273,322.903,324.370,24.035,9.682,14.353,51.189,6.463,44.726,0,0,0
KAYSERİ,2012,KAYSERİ,935.533,465.716,469.817,225.830,132.460,93.370,637.145,317.997,319.148,22.487,8.966,13.521,50.071,6.293,43.778,0,0,0
KAYSERİ,2011,KAYSERİ,917.626,458.226,459.400,221.004,130.945,90.059,626.624,312.817,313.807,20.967,8.278,12.689,49.031,6.186,42.845,0,0,0
KAYSERİ,2010,KAYSERİ,900.605,450.439,450.166,219.013,129.978,89.035,614.489,306.808,307.681,19.537,7.650,11.887,47.566,6.003,41.563,0,0,0
KAYSERİ,2009,KAYSERİ,875.550,437.861,437.689,212.941,126.234,86.707,599.021,299.098,299.923,17.702,6.760,10.942,45.886,5.769,40.117,0,0,0
KAYSERİ,2008,KAYSERİ,858.208,428.539,429.669,210.019,123.899,86.120,587.016,292.789,294.227,16.506,6.275,10.231,44.667,5.576,39.091,0,0,0
KIRIKKALE,2025,KIRIKKALE,236.696,118.481,118.215,64.061,36.793,27.268,142.148,72.409,69.739,13.416,6.802,6.614,17.071,2.477,14.594,0,0,0
KIRIKKALE,2024,KIRIKKALE,235.542,117.527,118.015,63.810,36.602,27.208,142.216,72.129,70.087,12.565,6.337,6.228,16.951,2.459,14.492,0,0,0
KIRIKKALE,2023,KIRIKKALE,236.387,117.216,119.171,63.379,35.979,27.400,144.422,73.036,71.386,11.708,5.767,5.941,16.878,2.434,14.444,0,0,0
KIRIKKALE,2022,KIRIKKALE,228.008,113.263,114.745,61.273,34.694,26.579,139.477,70.806,68.671,10.842,5.396,5.446,16.416,2.367,14.049,0,0,0
KIRIKKALE,2021,KIRIKKALE,225.422,111.531,113.891,59.774,33.739,26.035,139.551,70.653,68.898,9.901,4.825,5.076,16.196,2.314,13.882,0,0,0
KIRIKKALE,2020,KIRIKKALE,220.990,109.581,111.409,57.103,32.481,24.622,138.750,70.319,68.431,9.370,4.546,4.824,15.767,2.235,13.532,0,0,0
KIRIKKALE,2019,KIRIKKALE,224.589,111.876,112.713,59.381,33.969,25.412,140.979,71.387,69.592,8.936,4.351,4.585,15.293,2.169,13.124,0,0,0
KIRIKKALE,2018,KIRIKKALE,227.451,113.007,114.444,60.355,34.252,26.103,143.343,72.555,70.788,8.515,4.067,4.448,15.238,2.133,13.105,0,0,0
KIRIKKALE,2017,KIRIKKALE,220.811,109.814,110.997,58.524,33.493,25.031,139.586,70.598,68.988,7.892,3.684,4.208,14.809,2.039,12.770,0,0,0
KIRIKKALE,2016,KIRIKKALE,220.067,110.286,109.781,58.343,34.212,24.131,139.362,70.435,68.927,7.698,3.634,4.064,14.664,2.005,12.659,0,0,0
KIRIKKALE,2015,KIRIKKALE,214.567,106.399,108.168,55.518,32.085,23.433,137.198,68.949,68.249,7.375,3.381,3.994,14.476,1.984,12.492,0,0,0
KIRIKKALE,2014,KIRIKKALE,214.648,106.920,107.728,55.613,32.722,22.891,137.591,69.043,68.548,7.048,3.174,3.874,14.396,1.981,12.415,0,0,0
KIRIKKALE,2013,KIRIKKALE,216.166,107.763,108.403,54.853,32.378,22.475,140.317,70.397,69.920,6.747,3.044,3.703,14.249,1.944,12.305,0,0,0
KIRIKKALE,2012,KIRIKKALE,215.104,106.891,108.213,54.901,32.105,22.796,139.629,69.962,69.667,6.587,2.920,3.667,13.987,1.904,12.083,0,0,0
KIRIKKALE,2011,KIRIKKALE,213.954,106.489,107.465,54.237,31.941,22.296,139.407,69.797,69.610,6.431,2.843,3.588,13.879,1.908,11.971,0,0,0
KIRIKKALE,2010,KIRIKKALE,213.926,105.804,108.122,53.089,30.751,22.338,141.033,70.516,70.517,6.169,2.691,3.478,13.635,1.846,11.789,0,0,0
KIRIKKALE,2009,KIRIKKALE,215.658,106.817,108.841,53.617,31.339,22.278,142.864,71.270,71.594,5.806,2.446,3.360,13.371,1.762,11.609,0,0,0
KIRIKKALE,2008,KIRIKKALE,213.392,106.074,107.318,53.044,31.338,21.706,141.867,70.737,71.130,5.510,2.318,3.192,12.971,1.681,11.290,0,0,0
KIRKLARELİ,2025,KIRKLARELİ,324.277,163.401,160.876,79.626,48.936,30.690,199.755,100.737,99.018,18.619,9.455,9.164,26.277,4.273,22.004,0,0,0
KIRKLARELİ,2024,KIRKLARELİ,322.707,163.037,159.670,79.226,48.945,30.281,199.757,100.831,98.926,17.672,9.015,8.657,26.052,4.246,21.806,0,0,0
KIRKLARELİ,2023,KIRKLARELİ,320.106,161.291,158.815,78.148,48.057,30.091,199.214,100.370,98.844,16.983,8.687,8.296,25.761,4.177,21.584,0,0,0
KIRKLARELİ,2022,KIRKLARELİ,313.091,157.890,155.201,76.183,46.942,29.241,195.648,98.710,96.938,16.009,8.202,7.807,25.251,4.036,21.215,0,0,0
KIRKLARELİ,2021,KIRKLARELİ,310.428,157.570,152.858,76.881,48.092,28.789,193.796,97.811,95.985,14.916,7.675,7.241,24.835,3.992,20.843,0,0,0
KIRKLARELİ,2020,KIRKLARELİ,303.233,154.183,149.050,72.829,46.074,26.755,192.219,97.078,95.141,13.923,7.127,6.796,24.262,3.904,20.358,0,0,0
KIRKLARELİ,2019,KIRKLARELİ,303.348,154.985,148.363,75.102,47.664,27.438,191.158,96.671,94.487,13.302,6.839,6.463,23.786,3.811,19.975,0,0,0
KIRKLARELİ,2018,KIRKLARELİ,303.048,155.424,147.624,75.874,48.480,27.394,191.042,96.666,94.376,12.629,6.534,6.095,23.503,3.744,19.759,0,0,0
KIRKLARELİ,2017,KIRKLARELİ,299.286,152.758,146.528,74.936,47.399,27.537,189.352,95.620,93.732,11.697,5.969,5.728,23.301,3.770,19.531,0,0,0
KIRKLARELİ,2016,KIRKLARELİ,295.566,150.284,145.282,73.851,46.168,27.683,187.564,94.670,92.894,11.149,5.700,5.449,23.002,3.746,19.256,0,0,0
KIRKLARELİ,2015,KIRKLARELİ,291.292,148.679,142.613,72.416,45.949,26.467,185.529,93.589,91.940,10.541,5.430,5.111,22.806,3.711,19.095,0,0,0
KIRKLARELİ,2014,KIRKLARELİ,287.962,147.448,140.514,70.884,45.518,25.366,184.633,93.162,91.471,9.889,5.069,4.820,22.556,3.699,18.857,0,0,0
KIRKLARELİ,2013,KIRKLARELİ,284.026,144.888,139.138,68.930,44.024,24.906,183.515,92.443,91.072,9.273,4.736,4.537,22.308,3.685,18.623,0,0,0
KIRKLARELİ,2012,KIRKLARELİ,284.105,146.166,137.939,70.829,46.182,24.647,182.362,91.830,90.532,8.919,4.538,4.381,21.995,3.616,18.379,0,0,0
KIRKLARELİ,2011,KIRKLARELİ,282.343,145.965,136.378,70.513,46.561,23.952,181.579,91.496,90.083,8.443,4.319,4.124,21.808,3.589,18.219,0,0,0
KIRKLARELİ,2010,KIRKLARELİ,273.941,138.532,135.409,64.287,40.448,23.839,180.254,90.592,89.662,7.944,3.997,3.947,21.456,3.495,17.961,0,0,0
KIRKLARELİ,2009,KIRKLARELİ,273.505,139.512,133.993,65.690,42.174,23.516,179.317,90.187,89.130,7.438,3.695,3.743,21.060,3.456,17.604,0,0,0
KIRKLARELİ,2008,KIRKLARELİ,275.959,142.831,133.128,69.448,46.029,23.419,178.637,89.806,88.831,7.068,3.515,3.553,20.806,3.481,17.325,0,0,0
KIRŞEHİR,2025,KIRŞEHİR,201.396,99.660,101.736,53.113,29.588,23.525,123.663,62.853,60.810,10.049,5.209,4.840,14.571,2.010,12.561,0,0,0
KIRŞEHİR,2024,KIRŞEHİR,201.437,99.371,102.066,53.139,29.368,23.771,124.485,63.252,61.233,9.378,4.794,4.584,14.435,1.957,12.478,0,0,0
KIRŞEHİR,2023,KIRŞEHİR,201.845,99.590,102.255,53.135,29.779,23.356,125.639,63.530,62.109,8.781,4.393,4.388,14.290,1.888,12.402,0,0,0
KIRŞEHİR,2022,KIRŞEHİR,198.365,97.356,101.009,52.571,29.186,23.385,123.762,62.438,61.324,8.000,3.928,4.072,14.032,1.804,12.228,0,0,0
